DDI,no.,FisherMode,method,isTest,recall,precision,accuracy
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,4,FisherM1ONLY,DL_S_new_Drop_out,True,0.7931034482758621,1.0,0.88235294117647056
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SVM,True,0.96296296296296291,0.9285714285714286,0.93181818181818177
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SVM,False,0.91385767790262173,0.8413793103448276,0.85504201680672265
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SVM_RBF,True,0.44444444444444442,1.0,0.65909090909090906
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SVM_RBF,False,0.45318352059925093,1.0,0.69327731092436973
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_xy,False,0.98809523809523814,1.0,0.99298245614035086
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_xy,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,Sda_xy_with_first,False,0.98809523809523814,1.0,0.99298245614035086
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,Sda_xy_with_first,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,Sda_new,False,0.98809523809523814,1.0,0.99298245614035086
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,Sda_new,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SAE_SVM,True,0.88888888888888884,0.92307692307692313,0.88636363636363635
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,SAE_SVM,False,0.8539325842696629,0.92682926829268297,0.88025210084033612
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL,False,0.65476190476190477,0.9821428571428571,0.78947368421052633
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL,True,0.66666666666666663,1.0,0.79545454545454541
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S,False,0.8392857142857143,0.98601398601398604,0.89824561403508774
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S,True,0.88888888888888884,1.0,0.93181818181818177
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new,False,1.0,0.60649819494584833,0.61754385964912284
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new,True,1.0,0.61363636363636365,0.61363636363636365
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_contraction,False,1.0,0.60649819494584833,0.61754385964912284
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_contraction,True,1.0,0.61363636363636365,0.61363636363636365
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_sparsity,False,0.98809523809523814,1.0,0.99298245614035086
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_sparsity,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,l2_reg,False,0.0,0.0,0.41052631578947368
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,l2_reg,True,0.0,0.0,0.38636363636363635
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_Drop_out,False,0.83333333333333337,1.0,0.90175438596491231
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,5,FisherM1ONLY,DL_S_new_Drop_out,True,0.88888888888888884,1.0,0.93181818181818177
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SVM,True,0.90322580645161288,0.84848484848484851,0.8571428571428571
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SVM,False,0.92015209125475284,0.84912280701754383,0.86206896551724133
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SVM_RBF,True,0.45161290322580644,1.0,0.6964285714285714
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SVM_RBF,False,0.45247148288973382,1.0,0.68965517241379315
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_xy,False,0.99342105263157898,1.0,0.99640287769784175
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_xy,True,0.967741935483871,0.967741935483871,0.9642857142857143
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,Sda_xy_with_first,False,0.99342105263157898,1.0,0.99640287769784175
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,Sda_xy_with_first,True,0.967741935483871,0.967741935483871,0.9642857142857143
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,Sda_new,False,0.99342105263157898,1.0,0.99640287769784175
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,Sda_new,True,0.967741935483871,0.967741935483871,0.9642857142857143
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SAE_SVM,True,0.80645161290322576,0.8928571428571429,0.8392857142857143
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,SAE_SVM,False,0.85931558935361219,0.93004115226337447,0.88362068965517238
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL,False,0.84210526315789469,0.97709923664122134,0.90287769784172667
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL,True,0.80645161290322576,0.96153846153846156,0.875
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S,False,0.42105263157894735,1.0,0.68345323741007191
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S,True,0.45161290322580644,1.0,0.6964285714285714
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new,False,0.82894736842105265,1.0,0.90647482014388492
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new,True,0.77419354838709675,1.0,0.875
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_contraction,False,0.82894736842105265,1.0,0.90647482014388492
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_contraction,True,0.77419354838709675,1.0,0.875
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_sparsity,False,0.99342105263157898,1.0,0.99640287769784175
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_sparsity,True,0.967741935483871,0.967741935483871,0.9642857142857143
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,l2_reg,False,0.0,0.0,0.45323741007194246
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,l2_reg,True,0.0,0.0,0.44642857142857145
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_Drop_out,False,0.82894736842105265,1.0,0.90647482014388492
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,6,FisherM1ONLY,DL_S_new_Drop_out,True,0.77419354838709675,1.0,0.875
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SVM,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SVM,False,0.90909090909090906,0.97959183673469385,0.9382978723404255
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SVM_RBF,True,0.46666666666666667,1.0,0.68000000000000005
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SVM_RBF,False,0.45075757575757575,1.0,0.69148936170212771
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_xy,False,0.98692810457516345,0.99342105263157898,0.98936170212765961
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_xy,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,Sda_xy_with_first,False,0.98692810457516345,0.99342105263157898,0.98936170212765961
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,Sda_xy_with_first,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,Sda_new,False,0.98692810457516345,0.99342105263157898,0.98936170212765961
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,Sda_new,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SAE_SVM,True,0.8666666666666667,0.8666666666666667,0.83999999999999997
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,SAE_SVM,False,0.93181818181818177,0.93893129770992367,0.92765957446808511
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL,False,0.83660130718954251,0.95522388059701491,0.89007092198581561
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL,True,0.83333333333333337,0.96153846153846156,0.88
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S,False,0.35947712418300654,1.0,0.65248226950354615
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S,True,0.33333333333333331,1.0,0.59999999999999998
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new,False,0.019607843137254902,1.0,0.46808510638297873
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new,True,0.066666666666666666,1.0,0.44
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_contraction,False,0.019607843137254902,1.0,0.46808510638297873
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_contraction,True,0.066666666666666666,1.0,0.44
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_sparsity,False,0.98039215686274506,1.0,0.98936170212765961
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_sparsity,True,1.0,1.0,1.0
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,l2_reg,False,0.0,0.0,0.45744680851063829
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,l2_reg,True,0.0,0.0,0.40000000000000002
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_Drop_out,False,0.77777777777777779,1.0,0.87943262411347523
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,7,FisherM1ONLY,DL_S_new_Drop_out,True,0.73333333333333328,1.0,0.83999999999999997
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,8,FisherM1ONLY,SVM,True,0.87096774193548387,0.77142857142857146,0.7931034482758621
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,8,FisherM1ONLY,SVM,False,0.92395437262357416,0.85865724381625441,0.87012987012987009
RNA_pol_Rpb1_5_int_RNA_pol_Rpb5_N,8,FisherM1ONLY,SVM_RBF,True,0.38709677419354838,1.0,0.67241379310344829
