no.,number_of_training,method,isTest,recall,precision,accuracy
7,10000,SAE_S_SVM_RBF,True,0.437876299945,0.993788819876,0.715467328371
7,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
7,10000,DL_xy,False,0.82530879758,0.98200359928,0.905875
7,10000,DL_xy,True,0.686371100164,0.903458213256,0.805073063138
7,10000,Sda_xy_with_first,False,0.844718931182,0.957428571429,0.904375
7,10000,Sda_xy_with_first,True,0.725779967159,0.879893828799,0.811965811966
7,10000,Sda_new,False,0.875472649357,0.98357405834,0.931
7,10000,Sda_new,True,0.728516694034,0.90115098172,0.822994210091
7,10000,DL_S_new,False,0.0,0.0,0.504125
7,10000,DL_S_new,True,0.0,0.0,0.496277915633
7,10000,DL_S_new_contraction,False,0.0,0.0,0.504125
7,10000,DL_S_new_contraction,True,0.0,0.0,0.496277915633
7,10000,DL_S_new_sparsity,False,0.0,0.0,0.504125
7,10000,DL_S_new_sparsity,True,0.0,0.0,0.496277915633
7,10000,l2_reg,False,1.0,0.495875,0.495875
7,10000,l2_reg,True,1.0,0.503722084367,0.503722084367
7,10000,DL_S_new_Drop_out,False,0.0,0.0,0.504125
7,10000,DL_S_new_Drop_out,True,0.0,0.0,0.496277915633
8,10000,SVM,True,0.54349061967,0.523548740416,0.524039829303
8,10000,SVM,False,0.625439036628,0.628593040847,0.62925
8,10000,SVM_RBF,True,0.274019329164,0.897579143389,0.621052631579
8,10000,SVM_RBF,False,1.0,1.0,1.0
8,10000,Log,True,0.561682774304,0.540185893931,0.541394025605
8,10000,Log,False,0.708730556949,0.689865689866,0.696125
8,10000,DL,True,0.862421830586,0.883517763541,0.874253200569
8,10000,DL,False,0.996236828901,0.99824032177,0.99725
8,10000,SAE_SVM,True,0.70722001137,0.718244803695,0.714651493599
8,10000,SAE_SVM,False,0.774711490216,0.796697626419,0.78925
8,10000,DL_S,True,0.898806139852,0.893725268513,0.895874822191
8,10000,DL_S,False,0.975915704967,0.9655001241,0.970625
8,10000,SAE_S_SVM,True,0.533257532689,0.541257934218,0.540256045519
8,10000,SAE_S_SVM,False,0.572503763171,0.600368324125,0.597125
8,10000,SAE_S_SVM_RBF,True,0.441159749858,0.989795918367,0.718065433855
8,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
8,10000,DL_xy,False,0.972403411942,0.948837209302,0.960125
8,10000,DL_xy,True,0.860147811256,0.841022790439,0.848648648649
8,10000,Sda_xy_with_first,False,0.970145509282,0.912243453645,0.938625
8,10000,Sda_xy_with_first,True,0.885162023877,0.819042609153,0.84466571835
8,10000,Sda_new,False,0.951831409935,0.930586215354,0.940625
8,10000,Sda_new,True,0.849346219443,0.833705357143,0.839829302987
8,10000,DL_S_new,False,0.0,0.0,0.50175
8,10000,DL_S_new,True,0.0,0.0,0.499573257468
8,10000,DL_S_new_contraction,False,0.0,0.0,0.50175
8,10000,DL_S_new_contraction,True,0.0,0.0,0.499573257468
8,10000,DL_S_new_sparsity,False,0.0,0.0,0.50175
8,10000,DL_S_new_sparsity,True,0.0,0.0,0.499573257468
8,10000,l2_reg,False,1.0,0.49825,0.49825
8,10000,l2_reg,True,1.0,0.500426742532,0.500426742532
8,10000,DL_S_new_Drop_out,False,0.0,0.0,0.50175
8,10000,DL_S_new_Drop_out,True,0.0,0.0,0.499573257468
9,10000,SVM,True,0.537853107345,0.533931575996,0.532861189802
9,10000,SVM,False,0.651925465839,0.630769230769,0.632875
9,10000,SVM_RBF,True,0.966101694915,0.559371933268,0.601416430595
9,10000,SVM_RBF,False,1.0,1.0,1.0
9,10000,Log,True,0.563276836158,0.543324250681,0.543626062323
9,10000,Log,False,0.716273291925,0.687246722288,0.69325
9,10000,DL,True,0.879096045198,0.87317620651,0.875354107649
9,10000,DL,False,0.99751552795,0.994057935132,0.99575
9,10000,SAE_SVM,True,0.727118644068,0.717791411043,0.719830028329
9,10000,SAE_SVM,False,0.777142857143,0.779661016949,0.777375
9,10000,DL_S,True,0.81581920904,0.907035175879,0.865722379603
9,10000,DL_S,False,0.884472049689,0.96034529269,0.9235
9,10000,SAE_S_SVM,True,0.511299435028,0.53550295858,0.532577903683
9,10000,SAE_S_SVM,False,0.606956521739,0.617230924709,0.612875
9,10000,SAE_S_SVM_RBF,True,0.495480225989,0.993204983012,0.745325779037
9,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
9,10000,DL_xy,False,0.948074534161,0.930277913213,0.938125
9,10000,DL_xy,True,0.841807909605,0.837549184935,0.8388101983
9,10000,Sda_xy_with_first,False,0.956273291925,0.919933078394,0.936125
9,10000,Sda_xy_with_first,True,0.863276836158,0.816239316239,0.833994334278
9,10000,Sda_new,False,0.964223602484,0.865714923043,0.90675
9,10000,Sda_new,True,0.887005649718,0.783824263605,0.820679886686
9,10000,DL_S_new,False,1.0,0.503125,0.503125
9,10000,DL_S_new,True,1.0,0.501416430595,0.501416430595
9,10000,DL_S_new_contraction,False,1.0,0.503125,0.503125
9,10000,DL_S_new_contraction,True,1.0,0.501416430595,0.501416430595
9,10000,DL_S_new_sparsity,False,0.897639751553,0.511104823879,0.5165
9,10000,DL_S_new_sparsity,True,0.890395480226,0.50432,0.506232294618
9,10000,l2_reg,False,1.0,0.503125,0.503125
9,10000,l2_reg,True,1.0,0.501416430595,0.501416430595
9,10000,DL_S_new_Drop_out,False,1.0,0.503125,0.503125
9,10000,DL_S_new_Drop_out,True,1.0,0.501416430595,0.501416430595
10,10000,SVM,True,0.498885172798,0.52864737153,0.530826651921
10,10000,SVM,False,0.609258337481,0.633376455369,0.626625
10,10000,SVM_RBF,True,0.928651059086,0.604280014509,0.662980370473
10,10000,SVM_RBF,False,1.0,1.0,1.0
10,10000,Log,True,0.537904124861,0.540011191942,0.54354437379
10,10000,Log,False,0.715530114485,0.692604191761,0.697625
10,10000,DL,True,0.963210702341,0.68954509178,0.766657450926
10,10000,DL,False,0.984569437531,0.73150887574,0.81075
10,10000,SAE_SVM,True,0.696209587514,0.714939896966,0.711639480232
10,10000,SAE_SVM,False,0.728720756595,0.768100734523,0.75325
10,10000,DL_S,True,0.891861761427,0.83638264506,0.859828587227
10,10000,DL_S,False,0.93081134893,0.878552971576,0.900625
10,10000,SAE_S_SVM,True,0.55016722408,0.561433447099,0.563726845452
10,10000,SAE_S_SVM,False,0.633399701344,0.621945259042,0.6225
10,10000,SAE_S_SVM_RBF,True,0.488851727982,0.983183856502,0.742327896046
10,10000,SAE_S_SVM_RBF,False,1.0,1.0,1.0
10,10000,DL_xy,False,0.967645594823,0.943689320388,0.95475
10,10000,DL_xy,True,0.865663322185,0.826063829787,0.84296378214
10,10000,Sda_xy_with_first,False,0.95843703335,0.946889599213,0.952125
10,10000,Sda_xy_with_first,True,0.847268673356,0.83654375344,0.842134365496
10,10000,Sda_new,False,0.97237431558,0.929795335554,0.94925
10,10000,Sda_new,True,0.878483835006,0.809034907598,0.83688139342
10,10000,DL_S_new,False,1.0,0.50225,0.50225
10,10000,DL_S_new,True,1.0,0.495991152889,0.495991152889
10,10000,DL_S_new_contraction,False,1.0,0.50225,0.50225
10,10000,DL_S_new_contraction,True,1.0,0.495991152889,0.495991152889
10,10000,DL_S_new_sparsity,False,0.87531110005,0.512756961656,0.519625
10,10000,DL_S_new_sparsity,True,0.874024526198,0.501920614597,0.507326513685
10,10000,l2_reg,False,1.0,0.50225,0.50225
10,10000,l2_reg,True,1.0,0.495991152889,0.495991152889
10,10000,DL_S_new_Drop_out,False,1.0,0.50225,0.50225
10,10000,DL_S_new_Drop_out,True,1.0,0.495991152889,0.495991152889
