no.,number_of_training,method,isTest,recall,precision,accuracy
4,10000,SAE_S_SVM_RBF,False,0.99570923775870768,0.99270256668344237,0.99424999999999997
4,10000,SAE_S_SVM_POLY,True,0.88980263157894735,0.8835057158410452,0.88617663192539775
4,10000,SAE_S_SVM_POLY,False,0.98561332660272594,0.98785732355173284,0.98687499999999995
5,10000,SVM,True,0.5199774901519415,0.52380952380952384,0.53024417314095451
5,10000,SVM,False,0.64837092731829571,0.63829262274858134,0.64137500000000003
5,10000,SVM_RBF,True,0.31513787281935846,0.90468497576736673,0.64594894561598226
5,10000,SVM_RBF,False,1.0,1.0,1.0
5,10000,SVM_POLY,True,0.60664040517726503,0.85964912280701755,0.75721420643729187
5,10000,SVM_POLY,False,0.78997493734335844,0.98932831136220967,0.89100000000000001
5,10000,Log,True,0.55261676983680363,0.52880990845449649,0.53662597114317423
5,10000,Log,False,0.7142857142857143,0.69648093841642233,0.70225000000000004
5,10000,DL,True,0.81935846933033207,0.82352941176470584,0.82436182019977799
5,10000,DL,False,0.99924812030075183,0.99949862120832289,0.99937500000000001
5,10000,SAE_SVM,True,0.63534046145188516,0.61126150514347588,0.62097669256381793
5,10000,SAE_SVM,False,0.66090225563909777,0.64870848708487083,0.65237500000000004
5,10000,SAE_SVM_RBF,True,0.8801350590883511,0.89066059225512528,0.88762486126526086
5,10000,SAE_SVM_RBF,False,0.99649122807017543,0.99424856214053503,0.99537500000000001
5,10000,SAE_SVM_POLY,True,0.87450759707371972,0.88901601830663612,0.88429522752497225
5,10000,SAE_SVM_POLY,False,0.98947368421052628,0.98601398601398604,0.98775000000000002
5,10000,DL_S,True,0.87281935846933034,0.86503067484662577,0.87014428412874589
5,10000,DL_S,False,0.99974937343358394,0.99949887246304181,0.99962499999999999
5,10000,SAE_S_SVM,True,0.58919527293190765,0.55250659630606858,0.56215316315205333
5,10000,SAE_S_SVM,False,0.64035087719298245,0.5962660443407235,0.604375
5,10000,SAE_S_SVM_RBF,True,0.89138998311761397,0.900511654349062,0.89789123196448395
5,10000,SAE_S_SVM_RBF,False,0.99548872180451131,0.99449173760640963,0.995
5,10000,SAE_S_SVM_POLY,True,0.88632526730444572,0.89033352176370828,0.8901220865704772
5,10000,SAE_S_SVM_POLY,False,0.98947368421052628,0.98798798798798804,0.98875000000000002
6,10000,SVM,True,0.54410143329658212,0.5255591054313099,0.52370390906570552
6,10000,SVM,False,0.65385587863463968,0.60378239551716084,0.61675000000000002
6,10000,SVM_RBF,True,0.21995589856670342,0.93442622950819676,0.59994455225949539
6,10000,SVM_RBF,False,1.0,1.0,1.0
6,10000,SVM_POLY,True,0.5771775082690187,0.88429054054054057,0.74937621291932355
6,10000,SVM_POLY,False,0.77951959544879901,0.98940949935815148,0.88687499999999997
6,10000,Log,True,0.53914002205071665,0.54454342984409798,0.54144718602716935
6,10000,Log,False,0.69431099873577751,0.67936665017318154,0.68687500000000001
6,10000,DL,True,0.82194046306504964,0.83296089385474859,0.82755752703077345
6,10000,DL,False,0.99949431099873576,0.99949431099873576,0.99950000000000006
6,10000,SAE_SVM,True,0.62679162072767369,0.62713734142305566,0.62489603548655392
6,10000,SAE_SVM,False,0.63691529709228822,0.6373987854251012,0.64137500000000003
6,10000,SAE_SVM_RBF,True,0.8743109151047409,0.88405797101449279,0.87912392570002773
6,10000,SAE_SVM_RBF,False,0.99519595448798992,0.99343765774861181,0.99437500000000001
6,10000,SAE_SVM_POLY,True,0.87100330760749722,0.89014084507042257,0.88106459661768788
6,10000,SAE_SVM_POLY,False,0.98659924146649813,0.98510477152234288,0.98599999999999999
6,10000,DL_S,True,0.86383682469680267,0.85628415300546445,0.85860826171333515
6,10000,DL_S,False,0.99924146649810364,1.0,0.99962499999999999
6,10000,SAE_S_SVM,True,0.56780595369349507,0.5585683297180043,0.5569725533684502
6,10000,SAE_S_SVM,False,0.61643489254108719,0.5890311669485383,0.59775
6,10000,SAE_S_SVM_RBF,True,0.89746416758544656,0.89548954895489563,0.89575824785140001
6,10000,SAE_S_SVM_RBF,False,0.99721871049304678,0.99470365699873897,0.996
6,10000,SAE_S_SVM_POLY,True,0.89525909592061736,0.88888888888888884,0.89104518990851123
6,10000,SAE_S_SVM_POLY,False,0.99140328697850821,0.98567119155354455,0.98862499999999998
7,10000,SVM,True,0.49671772428884026,0.53161592505854804,0.52902519167579409
7,10000,SVM,False,0.59870064967516246,0.62755369303300157,0.62150000000000005
7,10000,SVM_RBF,True,0.3386214442013129,0.88176638176638178,0.64622124863088715
7,10000,SVM_RBF,False,1.0,1.0,1.0
7,10000,SVM_POLY,True,0.65864332603938736,0.86370157819225246,0.77710843373493976
7,10000,SVM_POLY,False,0.85657171414292854,0.98647482014388488,0.92237499999999994
7,10000,Log,True,0.55525164113785563,0.54628632938643706,0.54654983570646221
7,10000,Log,False,0.71264367816091956,0.68607168631224436,0.69312499999999999
7,10000,DL,True,0.82385120350109409,0.82792743265530511,0.82612267250821469
7,10000,DL,False,0.99925037481259371,0.99975000000000003,0.99950000000000006
7,10000,SAE_SVM,True,0.63730853391684905,0.62133333333333329,0.62404162102957283
7,10000,SAE_SVM,False,0.67316341829085458,0.65340771283046328,0.65787499999999999
7,10000,SAE_SVM_RBF,True,0.86925601750547044,0.88721384701284201,0.87924424972617743
7,10000,SAE_SVM_RBF,False,0.99475262368815587,0.99375936095856221,0.99424999999999997
7,10000,SAE_SVM_POLY,True,0.87253829321663023,0.88709677419354838,0.88061336254107336
7,10000,SAE_SVM_POLY,False,0.98800599700149927,0.98948948948948945,0.98875000000000002
7,10000,DL_S,True,0.87253829321663023,0.87541163556531276,0.87404162102957283
7,10000,DL_S,False,0.99925037481259371,0.99975000000000003,0.99950000000000006
7,10000,SAE_S_SVM,True,0.60612691466083146,0.55206776283009462,0.55668127053669225
7,10000,SAE_S_SVM,False,0.6384307846076962,0.58979686057248382,0.59699999999999998
7,10000,SAE_S_SVM_RBF,True,0.90426695842450766,0.8964208242950108,0.89978094194961666
7,10000,SAE_S_SVM_RBF,False,0.99725137431284361,0.99451781709444309,0.99587499999999995
7,10000,SAE_S_SVM_POLY,True,0.89660831509846828,0.90303030303030307,0.90005476451259581
7,10000,SAE_S_SVM_POLY,False,0.98875562218890556,0.98900274931267185,0.98887499999999995
8,10000,SVM,True,0.53245324532453242,0.53539823008849563,0.53289110005527918
8,10000,SVM,False,0.63250439588043206,0.63489662128088753,0.63612500000000005
8,10000,SVM_RBF,True,0.2876787678767877,0.89097103918228282,0.62437810945273631
8,10000,SVM_RBF,False,1.0,1.0,1.0
8,10000,SVM_POLY,True,0.56325632563256323,0.86486486486486491,0.73631840796019898
8,10000,SVM_POLY,False,0.769907058528008,0.98902871894159405,0.88124999999999998
8,10000,Log,True,0.53960396039603964,0.54469739033870068,0.54201216141514652
8,10000,Log,False,0.70660638030645562,0.68593026091197273,0.69299999999999995
8,10000,DL,True,0.79207920792079212,0.82379862700228834,0.81039248203427305
8,10000,DL,False,0.9994976136649083,1.0,0.99975000000000003
8,10000,SAE_SVM,True,0.61826182618261827,0.63610639501980759,0.63045881702598117
8,10000,SAE_SVM,False,0.6639035418236624,0.65795369678864823,0.66100000000000003
8,10000,SAE_SVM_RBF,True,0.86798679867986794,0.88353863381858899,0.87617468214483141
8,10000,SAE_SVM_RBF,False,0.99547852298417483,0.99398043641835965,0.99475000000000002
8,10000,SAE_SVM_POLY,True,0.86743674367436741,0.88545760808534535,0.87700386954118292
8,10000,SAE_SVM_POLY,False,0.98593318261743279,0.98941265439879,0.98775000000000002
8,10000,DL_S,True,0.84818481848184824,0.88114285714285712,0.86622443338861255
8,10000,DL_S,False,0.99924642049736245,1.0,0.99962499999999999
8,10000,SAE_S_SVM,True,0.56765676567656764,0.55813953488372092,0.55693753454947481
8,10000,SAE_S_SVM,False,0.60286360211002266,0.58379956215032835,0.58850000000000002
8,10000,SAE_S_SVM_RBF,True,0.89383938393839379,0.89679911699779258,0.89496959646213381
8,10000,SAE_S_SVM_RBF,False,0.99547852298417483,0.9944792973651192,0.995
8,10000,SAE_S_SVM_POLY,True,0.88778877887788776,0.89220563847429524,0.88971807628524047
8,10000,SAE_S_SVM_POLY,False,0.98869630746043713,0.99043784599899343,0.98962499999999998
9,10000,SVM,True,0.52596314907872699,0.53160270880361171,0.53541781959048151
9,10000,SVM,False,0.59828196058615457,0.63417246920192827,0.63049999999999995
9,10000,SVM_RBF,True,0.22054718034617532,0.93824228028503565,0.60653016048699504
9,10000,SVM_RBF,False,1.0,1.0,1.0
9,10000,SVM_POLY,True,0.57733109994416532,0.86672254819782069,0.746541228555617
9,10000,SVM_POLY,False,0.76174835775644267,0.99275600921962459,0.87937500000000002
9,10000,Log,True,0.56504745951982138,0.54437869822485208,0.55008301051466524
9,10000,Log,False,0.70843860535624048,0.69405940594059401,0.70125000000000004
9,10000,DL,True,0.82412060301507539,0.80523731587561376,0.81405644714997238
9,10000,DL,False,0.99949469429004545,0.99974728329542584,0.99962499999999999
9,10000,SAE_SVM,True,0.63316582914572861,0.60609299839657937,0.61427780852241287
9,10000,SAE_SVM,False,0.66422435573521976,0.66105104350012567,0.66537500000000005
9,10000,SAE_SVM_RBF,True,0.86990508096035735,0.87725225225225223,0.87520752628666298
9,10000,SAE_SVM_RBF,False,0.99444163719050027,0.99268600252206807,0.99362499999999998
9,10000,SAE_SVM_POLY,True,0.87046342825237299,0.88529244747302671,0.87991145545102378
9,10000,SAE_SVM_POLY,False,0.98408287013643259,0.98732572877059566,0.98587499999999995
9,10000,DL_S,True,0.86655499720826357,0.85509641873278242,0.86109573879358048
9,10000,DL_S,False,0.99974734714502278,0.99974734714502278,0.99975000000000003
9,10000,SAE_S_SVM,True,0.58738135120044666,0.54423176409725815,0.551743220807969
9,10000,SAE_S_SVM,False,0.62228398180899447,0.59478386863076549,0.60337499999999999
9,10000,SAE_S_SVM_RBF,True,0.89614740368509216,0.8877212389380531,0.89236303265080241
9,10000,SAE_S_SVM_RBF,False,0.99444163719050027,0.99318697956093871,0.99387499999999995
9,10000,SAE_S_SVM_POLY,True,0.89726409826912334,0.88151398793198021,0.88931931377974538
9,10000,SAE_S_SVM_POLY,False,0.98660939868620512,0.98536462276053494,0.98612500000000003
10,10000,SVM,True,0.52668089647812166,0.54320308200330214,0.53405698778833111
10,10000,SVM,False,0.62005012531328318,0.62903635901347577,0.62812500000000004
10,10000,SVM_RBF,True,0.38207043756670223,0.87960687960687955,0.65915875169606508
10,10000,SVM_RBF,False,1.0,1.0,1.0
10,10000,SVM_POLY,True,0.52774813233724649,0.87367491166077738,0.7210312075983718
10,10000,SVM_POLY,False,0.73984962406015042,0.99226890756302522,0.86737500000000001
10,10000,Log,True,0.52561366061899684,0.55649717514124286,0.54572591587516961
10,10000,Log,False,0.69523809523809521,0.69246130803794304,0.69399999999999995
10,10000,DL,True,0.84471718249733196,0.81179487179487164,0.82143826322930802
10,10000,DL,False,0.99949874686716789,0.99899799599198402,0.99924999999999997
10,10000,SAE_SVM,True,0.63927427961579508,0.63352723426758317,0.62849389416553592
10,10000,SAE_SVM,False,0.64937343358395994,0.64420686225758328,0.64624999999999999
10,10000,SAE_SVM_RBF,True,0.88207043756670223,0.88066062866275974,0.87924016282225237
10,10000,SAE_SVM_RBF,False,0.99473684210526314,0.99523570712136411,0.995
10,10000,SAE_SVM_POLY,True,0.87193169690501604,0.87566988210075025,0.87191316146540032
10,10000,SAE_SVM_POLY,False,0.98947368421052628,0.99096385542168675,0.99024999999999996
10,10000,DL_S,True,0.90074706510138736,0.85728796343321478,0.87327001356852108
10,10000,DL_S,False,0.99974937343358394,0.99924849699398799,0.99950000000000006
10,10000,SAE_S_SVM,True,0.59338313767342588,0.55158730158730152,0.54789687924016284
10,10000,SAE_S_SVM,False,0.63182957393483707,0.58600650860065084,0.59375
10,10000,SAE_S_SVM_RBF,True,0.90821771611526148,0.89296956977964326,0.89796472184531884
10,10000,SAE_S_SVM_RBF,False,0.99573934837092737,0.9949912346606562,0.99537500000000001
10,10000,SAE_S_SVM_POLY,True,0.89754535752401277,0.89136195018547959,0.89226594301221163
10,10000,SAE_S_SVM_POLY,False,0.98721804511278199,0.98895305046447401,0.98812500000000003
