DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
DUF1954_int_Stap_Strp_tox_C,13,0.948,1.0,0.842,0.0,0.0,0.0
DUF1954_int_Stap_Strp_tox_C,14,0.977,1.0,0.855,0.0,0.0,0.0
DUF1954_int_Stap_Strp_tox_C,15,0.968,1.0,0.857,0.0,0.0,0.0
DUF1954_int_Stap_Strp_tox_C,16,0.973,0.96,0.923,0.0,0.0,0.0
DUF1954_int_Stap_Strp_tox_C,17,0.978,0.96,0.96,0.0,0.0,0.0
DUF1954_int_Stap_Strp_tox_C,18,0.944,0.825,0.922,0.0,0.0,0.0
E3_binding_int_Transketolase_C,1,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,2,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,3,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,4,1.0,1.0,0.9,0.0,0.0,0.0
E3_binding_int_Transketolase_C,5,0.929,1.0,0.867,0.0,0.0,0.0
E3_binding_int_Transketolase_C,6,1.0,1.0,0.769,0.0,0.0,0.0
E3_binding_int_Transketolase_C,7,1.0,1.0,0.941,0.0,0.0,0.0
E3_binding_int_Transketolase_C,8,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,9,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,10,1.0,1.0,0.917,0.0,0.0,0.0
E3_binding_int_Transketolase_C,11,1.0,1.0,0.909,0.0,0.0,0.0
E3_binding_int_Transketolase_C,12,1.0,1.0,0.938,0.0,0.0,0.0
E3_binding_int_Transketolase_C,13,0.983,1.0,0.786,0.0,0.0,0.0
E3_binding_int_Transketolase_C,14,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,15,0.931,1.0,0.923,0.0,0.0,0.0
E3_binding_int_Transketolase_C,16,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,17,0.906,0.875,0.933,0.0,0.0,0.0
E3_binding_int_Transketolase_C,18,1.0,1.0,1.0,0.0,0.0,0.0
E3_binding_int_Transketolase_C,19,0.951,1.0,0.938,0.0,0.0,0.0
EFG_C_int_LepA_C,1,1.0,1.0,0.981,0.0,0.0,0.0
EFG_C_int_LepA_C,2,0.979,0.963,0.963,0.0,0.0,0.0
EFG_C_int_LepA_C,3,0.999,0.981,1.0,0.0,0.0,0.0
EFG_C_int_LepA_C,4,1.0,0.981,0.981,0.0,0.0,0.0
EFG_C_int_LepA_C,5,0.986,1.0,0.962,0.0,0.0,0.0
EFG_C_int_LepA_C,6,0.999,0.982,0.965,0.0,0.0,0.0
EFG_C_int_LepA_C,7,0.981,1.0,0.944,0.0,0.0,0.0
EFG_C_int_LepA_C,8,1.0,1.0,0.981,0.0,0.0,0.0
EFG_C_int_LepA_C,9,0.982,1.0,0.947,0.0,0.0,0.0
EFG_C_int_LepA_C,10,0.982,0.982,0.965,0.0,0.0,0.0
EFG_C_int_LepA_C,11,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,1,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,2,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,3,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,4,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,5,1.0,1.0,0.875,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,6,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,7,0.939,1.0,0.875,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,8,1.0,1.0,1.0,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,9,1.0,1.0,0.875,0.0,0.0,0.0
EGF_2_int_Integrin_B_tail,10,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,1,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,2,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,3,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,4,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,5,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,6,1.0,1.0,0.875,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,7,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,8,0.984,0.875,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,9,0.889,1.0,0.9,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,10,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,11,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,12,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,13,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,14,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,15,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,16,1.0,0.5,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,17,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,18,1.0,1.0,1.0,0.0,0.0,0.0
EndIII_4Fe-2S_int_HhH-GPD,19,1.0,1.0,1.0,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,1,1.0,1.0,0.966,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,2,1.0,1.0,1.0,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,3,1.0,1.0,0.968,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,4,0.999,0.969,0.969,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,5,0.959,1.0,0.933,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,6,1.0,1.0,1.0,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,7,0.998,1.0,0.97,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,8,0.999,0.969,0.969,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,9,0.973,1.0,0.939,0.0,0.0,0.0
Endonuc-dimeris_int_Endonuclease_7,10,0.99,1.0,0.917,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,1,0.95,0.958,0.92,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,2,0.993,0.958,0.885,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,3,0.957,1.0,0.958,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,4,1.0,1.0,0.957,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,5,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,6,0.963,1.0,0.917,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,7,1.0,1.0,0.92,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,8,1.0,1.0,0.957,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,9,1.0,1.0,0.952,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,10,1.0,1.0,0.885,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,11,0.972,1.0,0.958,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,12,1.0,1.0,0.92,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,13,0.997,0.944,1.0,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,14,0.994,0.944,1.0,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,15,1.0,1.0,0.933,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,16,1.0,1.0,0.941,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,17,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repr_C_int_FeoA,18,1.0,1.0,0.944,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,1,1.0,1.0,0.895,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,2,1.0,1.0,0.889,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,3,0.991,0.944,0.944,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,4,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,5,1.0,1.0,0.929,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,6,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,7,1.0,1.0,0.941,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,8,1.0,1.0,0.824,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,9,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,10,1.0,1.0,0.882,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,11,1.0,1.0,1.0,0.0,0.0,0.0
Fe_dep_repress_int_FeoA,12,1.0,1.0,1.0,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,1,1.0,1.0,0.778,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,2,1.0,1.0,0.933,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,3,1.0,1.0,0.824,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,4,1.0,1.0,0.875,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,5,1.0,1.0,0.933,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,6,1.0,1.0,0.933,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,7,0.993,1.0,0.923,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,8,0.993,1.0,0.923,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,9,1.0,1.0,0.833,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,10,1.0,1.0,0.938,0.0,0.0,0.0
Fer2_int_NADH-G_4Fe-4S_3,11,1.0,1.0,0.938,0.0,0.0,0.0
